key,opponent,team,date,time,round,day,venue,result,gf,ga,target,venue_code,AvgH,AvgD,AvgA,pAvgH,pAvgD,pAvgA,goalie,defs,mids,atks,offdeff,intensity,dirspeed,deads,press,contra,buildup,progress,carr,wings,agresive,deferror,offsucc,goalie_opo,defs_opo,mids_opo,atks_opo,offdeff_opo,intensity_opo,dirspeed_opo,deads_opo,press_opo,contra_opo,buildup_opo,progress_opo,carr_opo,wings_opo,agresive_opo,deferror_opo,offsucc_opo,goalie_diff,defs_diff,mids_diff,atks_diff,offdeff_diff,intensity_diff,dirspeed_diff,deads_diff,press_diff,contra_diff,buildup_diff,progress_diff,carr_diff,wings_diff,agresive_diff,deferror_diff,offsucc_diff
2019-09-22 Aston Villa-Arsenal,Arsenal,Aston Villa,2019-09-22,16:30:00,Matchweek 6,Sun,Away,L,2,3,0,0,7.49,4.9,1.42,0.1112368462691548,0.1955123339336984,0.6932508197975382,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.75,-0.45,-0.6,-0.35,-0.2,-0.65,0.25,0.75,-0.65,0.0,-0.55,0.35,0.29999999999999993,0.75,-0.5,0.5,-0.55
2020-07-21 Aston Villa-Arsenal,Arsenal,Aston Villa,2020-07-21,20:15:00,Matchweek 37,Tue,Home,W,1,0,1,1,3.24,3.78,2.11,0.29569123275169373,0.24699724268293408,0.4573115245649164,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.75,-0.45,-0.6,-0.35,-0.2,-0.65,0.25,0.75,-0.65,0.0,-0.55,0.35,0.29999999999999993,0.75,-0.5,0.5,-0.55
2019-10-06 Bournemouth-Arsenal,Arsenal,Bournemouth,2019-10-06,14:00:00,Matchweek 8,Sun,Away,L,0,1,0,0,6.68,4.97,1.45,0.12999763490187405,0.19462784907676692,0.6753745160217683,0.05,0.4,0.7,0.5,0.15,0.45,0.2,0.8,0.2,0.95,0.85,0.75,0.85,0.45,0.6,0.45,0.1,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.7999999999999999,-0.09999999999999998,-0.15000000000000002,-0.4,-0.35,-0.35000000000000003,-0.04999999999999999,0.55,-0.55,0.25,0.09999999999999998,0.19999999999999996,0.44999999999999996,0.4,-0.050000000000000044,0.15000000000000002,-0.7000000000000001
2019-12-26 Bournemouth-Arsenal,Arsenal,Bournemouth,2019-12-26,15:00:00,Matchweek 19,Thu,Home,D,1,1,0,1,3.5,3.85,2.01,0.2701835351417231,0.24790800203520957,0.4819084628225992,0.05,0.4,0.7,0.5,0.15,0.45,0.2,0.8,0.2,0.95,0.85,0.75,0.85,0.45,0.6,0.45,0.1,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.7999999999999999,-0.09999999999999998,-0.15000000000000002,-0.4,-0.35,-0.35000000000000003,-0.04999999999999999,0.55,-0.55,0.25,0.09999999999999998,0.19999999999999996,0.44999999999999996,0.4,-0.050000000000000044,0.15000000000000002,-0.7000000000000001
2019-12-05 Brighton-Arsenal,Arsenal,Brighton,2019-12-05,20:15:00,Matchweek 15,Thu,Away,W,2,1,1,0,5.41,4.23,1.61,0.15868761723089048,0.22352536771797776,0.6177870150515513,0.5,0.35,0.1,0.4,0.05,0.2,0.75,0.85,0.05,0.05,0.2,0.5,0.1,0.9,0.8,0.65,0.35,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.35,-0.15000000000000002,-0.75,-0.5,-0.45,-0.6000000000000001,0.5,0.6,-0.7,-0.6499999999999999,-0.55,-0.050000000000000044,-0.30000000000000004,0.85,0.15000000000000002,0.35000000000000003,-0.45000000000000007
2020-06-20 Brighton-Arsenal,Arsenal,Brighton,2020-06-20,15:00:00,Matchweek 30,Sat,Home,W,2,1,1,1,3.04,3.37,2.39,0.3158836581407417,0.285981985419139,0.3981343564396814,0.5,0.35,0.1,0.4,0.05,0.2,0.75,0.85,0.05,0.05,0.2,0.5,0.1,0.9,0.8,0.65,0.35,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.35,-0.15000000000000002,-0.75,-0.5,-0.45,-0.6000000000000001,0.5,0.6,-0.7,-0.6499999999999999,-0.55,-0.050000000000000044,-0.30000000000000004,0.85,0.15000000000000002,0.35000000000000003,-0.45000000000000007
2019-08-17 Burnley-Arsenal,Arsenal,Burnley,2019-08-17,12:30:00,Matchweek 2,Sat,Away,L,1,2,0,0,9.48,5.49,1.33,0.0870641751846216,0.17617147221643004,0.7367643525985831,0.25,0.1,0.3,0.35,0.3,0.1,1.0,0.95,0.4,0.1,0.1,0.6,0.05,0.5,0.5,0.95,0.5,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.6,-0.4,-0.55,-0.55,-0.2,-0.7000000000000001,0.75,0.7,-0.35,-0.6,-0.65,0.04999999999999993,-0.35000000000000003,0.45,-0.15000000000000002,0.6499999999999999,-0.30000000000000004
2020-02-02 Burnley-Arsenal,Arsenal,Burnley,2020-02-02,14:00:00,Matchweek 25,Sun,Home,D,0,0,0,1,3.75,3.53,2.02,0.2502897500610701,0.2690829825892594,0.4806272673492197,0.25,0.1,0.3,0.35,0.3,0.1,1.0,0.95,0.4,0.1,0.1,0.6,0.05,0.5,0.5,0.95,0.5,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.6,-0.4,-0.55,-0.55,-0.2,-0.7000000000000001,0.75,0.7,-0.35,-0.6,-0.65,0.04999999999999993,-0.35000000000000003,0.45,-0.15000000000000002,0.6499999999999999,-0.30000000000000004
2019-12-29 Chelsea-Arsenal,Arsenal,Chelsea,2019-12-29,14:00:00,Matchweek 20,Sun,Away,W,2,1,1,0,2.35,3.73,2.86,0.40691113998709505,0.25368411011996117,0.33940474989248287,0.65,0.9,0.8,0.6,0.95,0.95,0.1,0.1,0.8,0.55,1.0,0.15,0.75,0.25,0.85,0.15,1.0,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.19999999999999996,0.4,-0.04999999999999993,-0.30000000000000004,0.44999999999999996,0.1499999999999999,-0.15,-0.15,0.050000000000000044,-0.1499999999999999,0.25,-0.4,0.35,0.2,0.19999999999999996,-0.15,0.19999999999999996
2020-01-21 Chelsea-Arsenal,Arsenal,Chelsea,2020-01-21,20:15:00,Matchweek 24,Tue,Home,D,2,2,0,1,1.74,3.95,4.71,0.557877566809782,0.24030516749522157,0.20181726569455402,0.65,0.9,0.8,0.6,0.95,0.95,0.1,0.1,0.8,0.55,1.0,0.15,0.75,0.25,0.85,0.15,1.0,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.19999999999999996,0.4,-0.04999999999999993,-0.30000000000000004,0.44999999999999996,0.1499999999999999,-0.15,-0.15,0.050000000000000044,-0.1499999999999999,0.25,-0.4,0.35,0.2,0.19999999999999996,-0.15,0.19999999999999996
2019-10-27 Crystal Palace-Arsenal,Arsenal,Crystal Palace,2019-10-27,16:30:00,Matchweek 10,Sun,Away,D,2,2,0,0,6.49,4.63,1.49,0.13920802229895043,0.2018306493988164,0.6589613283018082,0.4,0.65,0.425,0.45,0.25,0.35,0.45,0.65,0.25,0.4,0.6,0.9,0.9,0.6,1.0,0.35,0.45,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.44999999999999996,0.15000000000000002,-0.425,-0.45,-0.25,-0.45000000000000007,0.2,0.4,-0.5,-0.29999999999999993,-0.15000000000000002,0.35,0.5,0.5499999999999999,0.35,0.04999999999999999,-0.35000000000000003
2020-01-11 Crystal Palace-Arsenal,Arsenal,Crystal Palace,2020-01-11,12:30:00,Matchweek 22,Sat,Home,D,1,1,0,1,4.19,3.87,1.83,0.2158498610669255,0.2476455069317028,0.5365046320009083,0.4,0.65,0.425,0.45,0.25,0.35,0.45,0.65,0.25,0.4,0.6,0.9,0.9,0.6,1.0,0.35,0.45,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.44999999999999996,0.15000000000000002,-0.425,-0.45,-0.25,-0.45000000000000007,0.2,0.4,-0.5,-0.29999999999999993,-0.15000000000000002,0.35,0.5,0.5499999999999999,0.35,0.04999999999999999,-0.35000000000000003
2019-12-21 Everton-Arsenal,Arsenal,Everton,2019-12-21,12:30:00,Matchweek 18,Sat,Home,D,0,0,0,1,2.33,3.75,2.9,0.4171142696419391,0.25463079827934354,0.32825493207825135,0.7,0.75,0.55,0.7,0.65,0.6,0.6,0.75,0.9,0.75,0.35,0.85,0.25,0.65,0.7,0.5,0.65,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.15000000000000002,0.25,-0.29999999999999993,-0.20000000000000007,0.15000000000000002,-0.20000000000000007,0.35,0.5,0.15000000000000002,0.050000000000000044,-0.4,0.29999999999999993,-0.15000000000000002,0.6,0.04999999999999993,0.2,-0.15000000000000002
2020-02-23 Everton-Arsenal,Arsenal,Everton,2020-02-23,16:30:00,Matchweek 27,Sun,Away,L,2,3,0,0,3.63,3.6,2.04,0.26159336040730397,0.269426459583958,0.4689801800091858,0.7,0.75,0.55,0.7,0.65,0.6,0.6,0.75,0.9,0.75,0.35,0.85,0.25,0.65,0.7,0.5,0.65,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.15000000000000002,0.25,-0.29999999999999993,-0.20000000000000007,0.15000000000000002,-0.20000000000000007,0.35,0.5,0.15000000000000002,0.050000000000000044,-0.4,0.29999999999999993,-0.15000000000000002,0.6,0.04999999999999993,0.2,-0.15000000000000002
2019-11-09 Leicester City-Arsenal,Arsenal,Leicester City,2019-11-09,17:30:00,Matchweek 12,Sat,Home,W,2,0,1,1,1.99,3.78,3.62,0.4929242729165172,0.25353786354151103,0.25353786354151103,0.2,0.8,0.65,0.25,0.6,0.65,0.3,0.45,0.7,0.9,0.55,0.7,0.7,0.95,0.55,0.4,0.6,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.6499999999999999,0.30000000000000004,-0.19999999999999996,-0.65,0.09999999999999998,-0.15000000000000002,0.04999999999999999,0.2,-0.050000000000000044,0.20000000000000007,-0.19999999999999996,0.1499999999999999,0.29999999999999993,0.8999999999999999,-0.09999999999999998,0.10000000000000003,-0.20000000000000007
2020-07-07 Leicester City-Arsenal,Arsenal,Leicester City,2020-07-07,20:15:00,Matchweek 34,Tue,Away,D,1,1,0,0,3.03,3.43,2.38,0.31764268428919046,0.27889399453760233,0.4034633211727327,0.2,0.8,0.65,0.25,0.6,0.65,0.3,0.45,0.7,0.9,0.55,0.7,0.7,0.95,0.55,0.4,0.6,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.6499999999999999,0.30000000000000004,-0.19999999999999996,-0.65,0.09999999999999998,-0.15000000000000002,0.04999999999999999,0.2,-0.050000000000000044,0.20000000000000007,-0.19999999999999996,0.1499999999999999,0.29999999999999993,0.8999999999999999,-0.09999999999999998,0.10000000000000003,-0.20000000000000007
2019-08-24 Liverpool-Arsenal,Arsenal,Liverpool,2019-08-24,17:30:00,Matchweek 3,Sat,Home,W,3,1,1,1,1.5,4.76,6.09,0.6617657343003965,0.19710487984695507,0.14112938585220663,0.95,0.95,0.95,1.0,0.9,0.9,0.15,0.15,0.95,0.8,0.9,0.2,0.2,0.15,0.9,0.1,0.95,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.09999999999999998,0.44999999999999996,0.09999999999999998,0.09999999999999998,0.4,0.09999999999999998,-0.1,-0.1,0.19999999999999996,0.10000000000000009,0.15000000000000002,-0.35000000000000003,-0.2,0.09999999999999999,0.25,-0.19999999999999998,0.1499999999999999
2020-07-15 Liverpool-Arsenal,Arsenal,Liverpool,2020-07-15,20:15:00,Matchweek 36,Wed,Away,L,1,2,0,0,1.89,3.89,3.89,0.5124705577320591,0.24709380909229264,0.24043563317607725,0.95,0.95,0.95,1.0,0.9,0.9,0.15,0.15,0.95,0.8,0.9,0.2,0.2,0.15,0.9,0.1,0.95,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.09999999999999998,0.44999999999999996,0.09999999999999998,0.09999999999999998,0.4,0.09999999999999998,-0.1,-0.1,0.19999999999999996,0.10000000000000009,0.15000000000000002,-0.35000000000000003,-0.2,0.09999999999999999,0.25,-0.19999999999999998,0.1499999999999999
2019-12-15 Manchester City-Arsenal,Arsenal,Manchester City,2019-12-15,16:30:00,Matchweek 17,Sun,Away,W,3,0,1,0,1.45,5.33,6.03,0.67292973671226,0.17526508049044187,0.15180518279774144,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.04999999999999993,0.5,0.15000000000000002,-0.050000000000000044,0.5,0.19999999999999996,-0.2,-0.2,0.25,-0.04999999999999993,0.19999999999999996,-0.20000000000000007,0.5499999999999999,0.25,-0.30000000000000004,-0.25,-0.050000000000000044
2020-06-17 Manchester City-Arsenal,Arsenal,Manchester City,2020-06-17,20:15:00,Matchweek 28,Wed,Home,W,3,0,1,1,1.35,5.5,8.11,0.729744434978455,0.16670240658310323,0.10355315843806012,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.04999999999999993,0.5,0.15000000000000002,-0.050000000000000044,0.5,0.19999999999999996,-0.2,-0.2,0.25,-0.04999999999999993,0.19999999999999996,-0.20000000000000007,0.5499999999999999,0.25,-0.30000000000000004,-0.25,-0.050000000000000044
2019-09-30 Manchester Utd-Arsenal,Arsenal,Manchester Utd,2019-09-30,20:00:00,Matchweek 7,Mon,Home,D,1,1,0,1,2.36,3.53,2.99,0.4098226778252792,0.2715449163458386,0.3186324058284375,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.29999999999999993,0.09999999999999998,0.050000000000000044,-0.09999999999999998,0.35,-0.050000000000000044,0.30000000000000004,0.04999999999999999,-0.09999999999999998,0.30000000000000004,-0.050000000000000044,-0.10000000000000003,0.15000000000000002,0.15000000000000002,0.09999999999999998,-0.04999999999999999,-0.25
2020-01-01 Manchester Utd-Arsenal,Arsenal,Manchester Utd,2020-01-01,20:00:00,Matchweek 21,Wed,Away,L,0,2,0,0,2.61,3.64,2.58,0.36598220265621445,0.26059440898019576,0.3734233883631283,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.29999999999999993,0.09999999999999998,0.050000000000000044,-0.09999999999999998,0.35,-0.050000000000000044,0.30000000000000004,0.04999999999999999,-0.09999999999999998,0.30000000000000004,-0.050000000000000044,-0.10000000000000003,0.15000000000000002,0.15000000000000002,0.09999999999999998,-0.04999999999999999,-0.25
2019-08-11 Newcastle Utd-Arsenal,Arsenal,Newcastle Utd,2019-08-11,14:00:00,Matchweek 1,Sun,Home,L,0,1,0,1,4.49,3.82,1.79,0.20693076991275197,0.2507882521373209,0.5422809779503726,0.35,0.55,0.15,0.55,0.1,0.15,0.85,0.9,0.15,0.6,0.15,0.05,0.5,1.0,0.15,0.55,0.15,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.5,0.050000000000000044,-0.7,-0.35,-0.4,-0.65,0.6,0.65,-0.6,-0.09999999999999998,-0.6,-0.5,0.09999999999999998,0.95,-0.5,0.25000000000000006,-0.65
2020-02-16 Newcastle Utd-Arsenal,Arsenal,Newcastle Utd,2020-02-16,16:30:00,Matchweek 26,Sun,Away,L,0,4,0,0,7.72,4.6,1.43,0.11080250777734647,0.20656515280616972,0.6826323394168775,0.35,0.55,0.15,0.55,0.1,0.15,0.85,0.9,0.15,0.6,0.15,0.05,0.5,1.0,0.15,0.55,0.15,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.5,0.050000000000000044,-0.7,-0.35,-0.4,-0.65,0.6,0.65,-0.6,-0.09999999999999998,-0.6,-0.5,0.09999999999999998,0.95,-0.5,0.25000000000000006,-0.65
2019-12-01 Norwich City-Arsenal,Arsenal,Norwich City,2019-12-01,14:00:00,Matchweek 14,Sun,Home,D,2,2,0,1,4.14,4.22,1.77,0.22351620164401312,0.22351620164401312,0.5529675967115495,0.2,0.1,0.15,0.1,0.05,0.6,0.3,0.5,0.4,0.55,0.8,0.05,0.9,0.05,0.3,0.7,0.05,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.6499999999999999,-0.4,-0.7,-0.8,-0.45,-0.20000000000000007,0.04999999999999999,0.25,-0.35,-0.1499999999999999,0.050000000000000044,-0.5,0.5,0.0,-0.35000000000000003,0.39999999999999997,-0.75
2020-07-01 Norwich City-Arsenal,Arsenal,Norwich City,2020-07-01,18:00:00,Matchweek 32,Wed,Away,L,0,4,0,0,7.23,4.69,1.44,0.11210881723196893,0.20325708501364803,0.6846340977547741,0.2,0.1,0.15,0.1,0.05,0.6,0.3,0.5,0.4,0.55,0.8,0.05,0.9,0.05,0.3,0.7,0.05,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.6499999999999999,-0.4,-0.7,-0.8,-0.45,-0.20000000000000007,0.04999999999999999,0.25,-0.35,-0.1499999999999999,0.050000000000000044,-0.5,0.5,0.0,-0.35000000000000003,0.39999999999999997,-0.75
2019-10-21 Sheffield Utd-Arsenal,Arsenal,Sheffield Utd,2019-10-21,20:00:00,Matchweek 9,Mon,Home,W,1,0,1,1,3.88,3.79,1.93,0.24651167277702238,0.24997231459356659,0.5035160126289856,1.0,0.6,0.2,0.25,0.85,0.4,0.95,0.6,0.2,0.05,0.15,1.0,0.05,1.0,0.45,0.1,0.8,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.15000000000000002,0.09999999999999998,-0.6499999999999999,-0.65,0.35,-0.4,0.7,0.35,-0.55,-0.6499999999999999,-0.6,0.44999999999999996,-0.35000000000000003,0.95,-0.2,-0.19999999999999998,0.0
2020-01-18 Sheffield Utd-Arsenal,Arsenal,Sheffield Utd,2020-01-18,15:00:00,Matchweek 23,Sat,Away,D,1,1,0,0,4.46,3.61,1.85,0.21167718042897532,0.26150829757251387,0.5268145219980477,1.0,0.6,0.2,0.25,0.85,0.4,0.95,0.6,0.2,0.05,0.15,1.0,0.05,1.0,0.45,0.1,0.8,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.15000000000000002,0.09999999999999998,-0.6499999999999999,-0.65,0.35,-0.4,0.7,0.35,-0.55,-0.6499999999999999,-0.6,0.44999999999999996,-0.35000000000000003,0.95,-0.2,-0.19999999999999998,0.0
2019-11-23 Southampton-Arsenal,Arsenal,Southampton,2019-11-23,15:00:00,Matchweek 13,Sat,Away,D,2,2,0,0,6.55,4.75,1.47,0.12939035164379895,0.19613914049240777,0.6744705078633476,0.15,0.45,0.35,0.3,0.75,0.25,0.65,0.6,0.55,0.45,0.45,0.95,0.3,0.8,0.45,0.6,0.25,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.7,-0.04999999999999999,-0.5,-0.6000000000000001,0.25,-0.55,0.4,0.35,-0.19999999999999996,-0.24999999999999994,-0.3,0.3999999999999999,-0.10000000000000003,0.75,-0.2,0.3,-0.55
2020-06-25 Southampton-Arsenal,Arsenal,Southampton,2020-06-25,18:00:00,Matchweek 31,Thu,Home,L,0,2,0,1,2.64,3.47,2.65,0.36684079822503735,0.2692170834014938,0.36394211837391066,0.15,0.45,0.35,0.3,0.75,0.25,0.65,0.6,0.55,0.45,0.45,0.95,0.3,0.8,0.45,0.6,0.25,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.7,-0.04999999999999999,-0.5,-0.6000000000000001,0.25,-0.55,0.4,0.35,-0.19999999999999996,-0.24999999999999994,-0.3,0.3999999999999999,-0.10000000000000003,0.75,-0.2,0.3,-0.55
2019-09-01 Tottenham-Arsenal,Arsenal,Tottenham,2019-09-01,16:30:00,Matchweek 4,Sun,Away,D,2,2,0,0,2.9,3.63,2.38,0.32882919731908083,0.2625876523598814,0.40858315032148645,1.0,0.7,0.75,0.95,0.7,0.85,0.35,0.2,0.85,0.85,0.8,0.1,0.65,0.1,0.95,0.2,0.7,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.15000000000000002,0.19999999999999996,-0.09999999999999998,0.04999999999999993,0.19999999999999996,0.04999999999999993,0.09999999999999998,-0.04999999999999999,0.09999999999999998,0.15000000000000002,0.050000000000000044,-0.45000000000000007,0.25,0.05,0.29999999999999993,-0.09999999999999998,-0.10000000000000009
2020-07-12 Tottenham-Arsenal,Arsenal,Tottenham,2020-07-12,16:30:00,Matchweek 35,Sun,Home,W,2,1,1,1,2.6,3.48,2.68,0.3678231752412176,0.2784272972162701,0.3537495275429584,1.0,0.7,0.75,0.95,0.7,0.85,0.35,0.2,0.85,0.85,0.8,0.1,0.65,0.1,0.95,0.2,0.7,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.15000000000000002,0.19999999999999996,-0.09999999999999998,0.04999999999999993,0.19999999999999996,0.04999999999999993,0.09999999999999998,-0.04999999999999999,0.09999999999999998,0.15000000000000002,0.050000000000000044,-0.45000000000000007,0.25,0.05,0.29999999999999993,-0.09999999999999998,-0.10000000000000009
2019-09-15 Watford-Arsenal,Arsenal,Watford,2019-09-15,16:30:00,Matchweek 5,Sun,Home,D,2,2,0,1,3.64,3.74,2.01,0.26260283472375195,0.2551872030137365,0.48220996226207063,0.6,0.3,0.5,0.65,0.55,0.3,0.8,0.5,0.5,0.5,0.4,0.65,0.35,0.35,0.1,0.85,0.3,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.25,-0.2,-0.35,-0.25,0.050000000000000044,-0.5,0.55,0.25,-0.25,-0.19999999999999996,-0.35,0.09999999999999998,-0.050000000000000044,0.3,-0.55,0.55,-0.5
2020-07-26 Watford-Arsenal,Arsenal,Watford,2020-07-26,16:00:00,Matchweek 38,Sun,Away,L,2,3,0,0,3.72,3.89,1.93,0.2520577000363766,0.24192391879162725,0.5060183811724316,0.6,0.3,0.5,0.65,0.55,0.3,0.8,0.5,0.5,0.5,0.4,0.65,0.35,0.35,0.1,0.85,0.3,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.25,-0.2,-0.35,-0.25,0.050000000000000044,-0.5,0.55,0.25,-0.25,-0.19999999999999996,-0.35,0.09999999999999998,-0.050000000000000044,0.3,-0.55,0.55,-0.5
2019-12-09 West Ham-Arsenal,Arsenal,West Ham,2019-12-09,20:00:00,Matchweek 16,Mon,Home,L,1,3,0,1,3.43,4.02,1.98,0.27969314802572304,0.22431556319432328,0.49599128877949783,0.9,0.15,0.425,0.75,0.8,0.5,0.5,0.55,0.45,0.25,0.5,0.8,0.8,0.7,0.3,1.0,0.85,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.050000000000000044,-0.35,-0.425,-0.15000000000000002,0.30000000000000004,-0.30000000000000004,0.25,0.30000000000000004,-0.3,-0.44999999999999996,-0.25,0.25,0.4,0.6499999999999999,-0.35000000000000003,0.7,0.04999999999999993
2020-03-07 West Ham-Arsenal,Arsenal,West Ham,2020-03-07,15:00:00,Matchweek 29,Sat,Away,L,0,1,0,0,5.78,4.37,1.56,0.15837854222609973,0.21613796528921417,0.6254834924851026,0.9,0.15,0.425,0.75,0.8,0.5,0.5,0.55,0.45,0.25,0.5,0.8,0.8,0.7,0.3,1.0,0.85,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.050000000000000044,-0.35,-0.425,-0.15000000000000002,0.30000000000000004,-0.30000000000000004,0.25,0.30000000000000004,-0.3,-0.44999999999999996,-0.25,0.25,0.4,0.6499999999999999,-0.35000000000000003,0.7,0.04999999999999993
2019-11-02 Wolves-Arsenal,Arsenal,Wolves,2019-11-02,15:00:00,Matchweek 11,Sat,Away,D,1,1,0,0,4.65,3.8,1.78,0.19493462359545843,0.2538609444052184,0.5512044319997726,0.3,0.85,0.6,0.2,0.45,0.55,0.4,0.4,0.3,0.3,0.25,0.3,1.0,0.75,0.4,0.9,0.9,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,-0.55,0.35,-0.25,-0.7,-0.04999999999999999,-0.25,0.15000000000000002,0.15000000000000002,-0.45,-0.39999999999999997,-0.5,-0.25000000000000006,0.6,0.7,-0.25,0.6000000000000001,0.09999999999999998
